['mmc2.xlsx', 'www.ncbi.nlm.nih.gov', 'PMC11462282']
['table_1.xlsx', 'www.frontiersin.org', 'PMC10652415']
['lieberinstitute/living_brain_reanalysis', 'github.com', 'PMC10659492']
['5bffe32e97024', 'pdb', 'PMC10659492']
['cmc', 'synapse.org', 'PMC10659492']
['10.5281/zenodo.10010510', 'doi.org', 'PMC10659492']
['srp108559', 'www.ncbi.nlm.nih.gov', 'PMC10659492']
['gsca', 'bioinfo.life.hust.edu.cn', 'PMC10660488']
['gdsc', 'www.cancerrxgene.org', 'PMC10660488']
['tcga', 'xena.ucsc.edu', 'PMC10660488']
['gepia2', 'gepia2.cancer-pku.cn', 'PMC10660488']
['ctrp', 'portals.broadinstitute.org', 'PMC10660488']
['tcpa', 'tcpaportal.org', 'PMC10660488']
['cancersea', 'biocc.hrbmu.edu.cn', 'PMC10660488']
['immucellai', 'bioinfo.life.hust.edu.cn', 'PMC10660488']
['cbioportal', 'www.cbioportal.org', 'PMC10660488']
['tcga-brca', 'gdc.xenahubs.net', 'PMC10662149']
['tcga-brca.htseq_counts.tsv', 'gdc.xenahubs.net', 'PMC10662149']
['10.6084/m9.figshare.c.6644231.v1', 'doi.org', 'PMC10662149']
['gse176078', 'geo', 'PMC10662149']
['metabric', 'www.cbioportal.org', 'PMC10662149']
['egas00001006710', 'ega-archive.org', 'PMC10663468']
['egad00001009863', 'ega-archive.org', 'PMC10663468']
['huskindb', 'drug-design.de', 'PMC10667307']
['tcga-kirc', 'portal.gdc.cancer.gov', 'PMC10667362']
['github:paureel/ner-ccrcc', 'github.com', 'PMC10667362']
['depmap 22q2', 'depmap.org', 'PMC10667362']
['41598_2023_47946_moesm1_esm.pdf', '41598_2023_47946_moesm1_esm.pdf', 'PMC10667362']
['ccle.mutations.csv', 'depmap.org', 'PMC10667362']
['benchmark_ensemble_data_grch38.tsv.gz', 'github.com', 'PMC10680627']
['encsr998ydi', 'www.encodeproject.org', 'PMC10680627']
['encsr443vtk', 'www.encodeproject.org', 'PMC10680627']
['gse225157', 'geo', 'PMC10680627']
['tcga-luad', 'wiki.cancerimagingarchive.net', 'PMC10681996']
['prjna401995', 'www.ncbi.nlm.nih.gov', 'PMC10681996']
['cptac-lscc', 'wiki.cancerimagingarchive.net', 'PMC10681996']
['cptac-luad', 'wiki.cancerimagingarchive.net', 'PMC10681996']
['gdc', 'gdc.cancer.gov', 'PMC10681996']
['tcga-lusc', 'wiki.cancerimagingarchive.net', 'PMC10681996']
['gse103584', 'geo', 'PMC10681996']
['gse244209', 'geo', 'PMC10684891']
['pxd046040', 'www.ebi.ac.uk', 'PMC10684891']
['tisch', 'tisch.comp-genomics.org', 'PMC10685699']
['cptac', 'proteomics.cancer.gov', 'PMC10685699']
['hpa', 'www.proteinatlas.org', 'PMC10685699']
['ucsc_xena', 'xenabrowser.net', 'PMC10685699']
['cgga301', 'www.cgga.org.cn', 'PMC10685699']
['gsea', 'www.gsea-msigdb.org', 'PMC10685699']
['depmap', 'depmap.org', 'PMC10685699']
['tcga-lgg', 'portal.gdc.cancer.gov', 'PMC10685699']
['cgga693', 'www.cgga.org.cn', 'PMC10685699']
['gse4290', 'geo', 'PMC10685699']
['tcga-gbm', 'portal.gdc.cancer.gov', 'PMC10685699']
['gse59612', 'geo', 'PMC10685699']
['gse147352', 'geo', 'PMC10685699']
['cgga325', 'www.cgga.org.cn', 'PMC10685699']
['enrichr', 'maayanlab.cloud', 'PMC10685699']
['gse109857', 'geo', 'PMC10685699']
['gse50161', 'geo', 'PMC10685699']
['cancersea', 'biocc.hrbmu.edu.cn', 'PMC10685699']
['gse124145', 'geo', 'PMC10685699']
['gpl10558', 'geo', 'PMC10687892']
['gse164522', 'geo', 'PMC10687892']
['sccrlm', 'www.cancerdiversity.asia', 'PMC10687892']
['gpl3921', 'geo', 'PMC10687892']
['gse41258', 'geo', 'PMC10687892']
['gpl4133', 'geo', 'PMC10687892']
['gse87211', 'geo', 'PMC10687892']
['tcga-crc', 'xena.ucsc.edu', 'PMC10687892']
['gpl570', 'geo', 'PMC10687892']
['gse44076', 'geo', 'PMC10687892']
['gse44861', 'geo', 'PMC10687892']
['gse20842', 'geo', 'PMC10687892']
['gpl13497', 'geo', 'PMC10687892']
['gse106582', 'geo', 'PMC10687892']
['tcga', 'xena.ucsc.edu', 'PMC10687892']
['gpl13667', 'geo', 'PMC10687892']
['gse20916', 'geo', 'PMC10687892']
['gse68468', 'geo', 'PMC10687892']
['gse39582', 'geo', 'PMC10687892']
['gpl96', 'geo', 'PMC10687892']
['gse83889', 'geo', 'PMC10687892']
['gse178341', 'geo', 'PMC10687892']
['moesm4', 'doi.org', 'PMC10689816']
['pxd025808', 'www.ebi.ac.uk', 'PMC10690099']
['gse241861', 'geo', 'PMC10690099']
['ccr-23-1122_supp_table_1_suppst1.xlsx', 'clincancerres.aacrjournals.org', 'PMC10690143']
['nct03334617', 'clinicaltrials.gov', 'PMC10690143']
['nsclc_tcga_broad_2016', 'www.cbioportal.org', 'PMC10690143']
['swh:1:rev:62ffd3e446857cbdc16b59c22349ac9073d31fd0', 'archive.softwareheritage.org', 'PMC10695556']
['8290956', 'pdb', 'PMC10705658']
['gse240907', 'geo', 'PMC10705658']
['egad00001005736', 'ega-archive.org', 'PMC10705658']
['ng00105', 'dss.niagads.org', 'PMC10705658']
['8250771', 'pdb', 'PMC10705658']
['8291211', 'pdb', 'PMC10705658']
['ijms-24-17097-s001.zip', 'www.mdpi.com', 'PMC10706888']
['tcga-laml', 'portal.gdc.cancer.gov', 'PMC10709411']
['tcga-luad', 'portal.gdc.cancer.gov', 'PMC10709411']
['tcga-lihc', 'portal.gdc.cancer.gov', 'PMC10709411']
['tcga-lusc', 'portal.gdc.cancer.gov', 'PMC10709411']
['egad00001002675', 'ega-archive.org', 'PMC10724249']
['egad00001002671', 'ega-archive.org', 'PMC10724249']
['egas00001001895', 'ega-archive.org', 'PMC10724249']
['phs000815.v2.p1', 'dbgap', 'PMC10724249']
['egad00001002674', 'ega-archive.org', 'PMC10724249']
['phs001703.v4.p1', 'dbgap', 'PMC10724249']
['phs000178.v11.p8', 'dbgap', 'PMC10725467']
['grch37', 'hgdownload.soe.ucsc.edu', 'PMC10725467']
['egas00001006919', 'ega-archive.org', 'PMC10725467']
['gse231538', 'geo', 'PMC10726135']
['gse117972', 'geo', 'PMC10726135']
['pr000461', 'www.metabolomicsworkbench.org', 'PMC10726135']
['ccmslib00000424841', 'gnps.ucsd.edu', 'PMC10733301']
['gnps-suspectlist', 'gnps.ucsd.edu', 'PMC10733301']
['msv000084132', 'massive.ucsd.edu', 'PMC10733301']
['ccmslib00000070287', 'gnps.ucsd.edu', 'PMC10733301']
['ccmslib00000424840', 'gnps.ucsd.edu', 'PMC10733301']
['msv000086415', 'massive.ucsd.edu', 'PMC10733301']
['msv000083320', 'massive.ucsd.edu', 'PMC10733301']
['msv000086109', 'massive.ucsd.edu', 'PMC10733301']
['ccmslib00004698180', 'gnps.ucsd.edu', 'PMC10733301']
['ccmslib00003135669', 'gnps.ucsd.edu', 'PMC10733301']
['25cc4f9135c6428aabe1f41a9e54c369', 'pdb', 'PMC10733301']
['msv000082049', 'massive.ucsd.edu', 'PMC10733301']
['msv000084314', 'massive.ucsd.edu', 'PMC10733301']
['github:bittremieux/gnps_suspect_library', 'github.com', 'PMC10733301']
['msv000085561', 'massive.ucsd.edu', 'PMC10733301']
['ccmslib00005434451', 'gnps.ucsd.edu', 'PMC10733301']
['10.5281/zenodo.8282733', 'doi.org', 'PMC10733301']
['4f69e11bfb544010b2c4225a255f17ba', 'pdb', 'PMC10733301']
['msv000082650', 'massive.ucsd.edu', 'PMC10733301']
['msv000081432', 'massive.ucsd.edu', 'PMC10733301']
['10.5281/zenodo.6459282', 'doi.org', 'PMC10733301']
['msv000086161', 'massive.ucsd.edu', 'PMC10733301']
['10.1038/s41746-023-00975-9', 'doi.org', 'PMC10733336']
['pmc10733336', 'www.ncbi.nlm.nih.gov', 'PMC10733336']
['nct04713111', 'clinicaltrials.gov', 'PMC10733336']
['cancers-15-05811-s001', 'www.mdpi.com', 'PMC10742026']
['gse144240', 'geo', 'PMC10749789']
['rosmap', 'www.radc.rush.edu', 'PMC10750427']
['nihms-1932299.pdf', nan, 'PMC10750427']
['nihms1932299-supplement-2.xlsx', nan, 'PMC10750427']
['pmc10750427', 'www.ncbi.nlm.nih.gov', 'PMC10750427']
['10.1016/j.nbd.2023.106286', 'doi.org', 'PMC10750427']
['monet', 'github.com', 'PMC10750427']
['tampor', 'github.com', 'PMC10750427']
['nihms1932299-supplement-supplementary_figures.pdf', nan, 'PMC10750427']
['adsubtype', 'synapse.org', 'PMC10750427']
['cgga_693', 'www.cgga.org.cn', 'PMC10757721']
['cgga_325', 'www.cgga.org.cn', 'PMC10757721']
['tcga', 'portal.gdc.cancer.gov', 'PMC10757721']
['jax#027894', 'www.jax.org', 'PMC10760108']
['jax#029018', 'www.jax.org', 'PMC10760108']
['prjeb23723', 'www.ebi.ac.uk', 'PMC10762111']
['sk-br-3', 'schatz-lab.org', 'PMC10762111']
['phs000178.v1.p1', 'dbgap', 'PMC10762111']
['gse149709', 'geo', 'PMC10762111']
['telfusdetector', 'github.com', 'PMC10762111']
['egad00001006641', 'ega-archive.org', 'PMC10762111']
['pcawg', 'docs.icgc.org', 'PMC10762111']
['phs000951.v4.p4', 'dbgap', 'PMC10762111']
['gse79180', 'geo', 'PMC10762111']
['zenodo:676864666', 'zenodo.org', 'PMC10762111']
['prjeb27698', 'www.ebi.ac.uk', 'PMC10762111']
['ccle', 'portals.broadinstitute.org', 'PMC10762111']
['gse135563', 'geo', 'PMC10762111']
['1000g', 'pdb', 'PMC10762111']
['prjna284338', 'www.ncbi.nlm.nih.gov', 'PMC10762111']
['egad00001012101', 'ega-archive.org', 'PMC10762111']
['phs001287.v5.p4', 'dbgap', 'PMC10762111']
['egad00001001629', 'ega-archive.org', 'PMC10762111']
['phs000424.v8.p2', 'dbgap', 'PMC10762111']
['target', 'ocg.cancer.gov', 'PMC10762111']
['gse147040', 'geo', 'PMC10762261']
['gse108066', 'geo', 'PMC10762261']
['gse130711', 'geo', 'PMC10762261']
['gse215353', 'geo', 'PMC10762261']
['flowsorted.dlpfc.450k', 'bioconductor.org', 'PMC10762261']
['gse171936', 'geo', 'PMC10762261']
['gse66351', 'geo', 'PMC10762261']
['processed_data_450k850k', 'github.com', 'PMC10762261']
['tcga', 'cancergenome.nih.gov', 'PMC10764846']
['cptac', 'pdc.cancer.gov', 'PMC10764846']
['gdc', 'portal.gdc.cancer.gov', 'PMC10764846']
['10.5281/zenodo.10146124', 'doi.org', 'PMC10764846']
['arp95/collatil_biomarker_gyn', 'github.com', 'PMC10764846']
['gse132513', 'geo', 'PMC10765928']
['rosmap', 'synapse.org', 'PMC10765928']
['gse174367', 'geo', 'PMC10765928']
['err039854', 'www.ebi.ac.uk', 'PMC10766724']
['10.5281/zenodo.8239443', 'doi.org', 'PMC10767859']
['gse9782', 'geo', 'PMC10767859']
['gse30161', 'geo', 'PMC10767859']
['gse164458', 'geo', 'PMC10767859']
['gkad871_supplemental_files.zip', 'academic.oup.com', 'PMC10767859']
['gse51373', 'geo', 'PMC10767859']
['gse14764', 'geo', 'PMC10767859']
['clinicalomicsdb', 'trials.linkedomics.org', 'PMC10767859']
['jax_033013', 'www.jax.org', 'PMC10769232']
['jax_028709', 'www.jax.org', 'PMC10769232']
['jax_030670', 'www.jax.org', 'PMC10769232']
['jax:31950', 'www.jax.org', 'PMC10769393']
['jax:31948', 'www.jax.org', 'PMC10769393']
['jax:30673', 'www.jax.org', 'PMC10769393']
['jax:31944', 'www.jax.org', 'PMC10769393']
['jax:31952', 'www.jax.org', 'PMC10769393']
['jax:31940', 'www.jax.org', 'PMC10769393']
['jax:30283', 'www.jax.org', 'PMC10769393']
['jax:28709', 'www.jax.org', 'PMC10769393']
['jax:8730', 'www.jax.org', 'PMC10769393']
['jax:664', 'www.jax.org', 'PMC10769393']
['jax:33770', 'www.jax.org', 'PMC10769393']
['model-ad', 'adknowledgeportal.org', 'PMC10769393']
['jax:31942', 'www.jax.org', 'PMC10769393']
['niagads', 'www.niagads.org', 'PMC10769393']
['jax:30674', 'www.jax.org', 'PMC10769393']
['adkp-dataaccess-instructions', 'adknowledgeportal.org', 'PMC10769393']
['jax:30922', 'www.jax.org', 'PMC10769393']
['gvh2vtg86r/1', 'data.mendeley.com', 'PMC10769817']
['vbad175_supplementary_data', 'vbad175_supplementary_data.pdf', 'PMC10769817']
['gse157239', 'geo', 'PMC10775662']
['gse46579', 'geo', 'PMC10775662']
['cancers-16-00089-s001', 'www.mdpi.com', 'PMC10778372']
['prjna591860', 'www.ncbi.nlm.nih.gov', 'PMC10783859']
['gse112271', 'geo', 'PMC10783859']
['e-mtab-8410', 'arrayexpress', 'PMC10783859']
['gse156625', 'geo', 'PMC10783859']
['srp318499', 'www.ncbi.nlm.nih.gov', 'PMC10783859']
['gse149614', 'geo', 'PMC10783859']
['gse125449', 'geo', 'PMC10783859']
['gse176078', 'geo', 'PMC10783859']
['gse131907', 'geo', 'PMC10783859']
['tisch', 'tisch.comp-genomics.org', 'PMC10784705']
['gse121636', 'geo', 'PMC10784705']
['gse1394767', 'geo', 'PMC10784705']
['tismo', 'tismo.cistrome.org', 'PMC10784705']
['cptac', 'proteomics.cancer.gov', 'PMC10784705']
['phs000452', 'dbgap', 'PMC10784705']
['gdc', 'gdc.cancer.gov', 'PMC10784705']
['imvigor210corebiologies', 'research-pub.gene.com', 'PMC10784705']
['gse96619', 'geo', 'PMC10784705']
['egas00001002556', 'ega-archive.org', 'PMC10784705']
['gse103322', 'geo', 'PMC10784705']
['project idoep004524', 'www.biosino.org', 'PMC10784705']
['gse138709', 'geo', 'PMC10784705']
['gse134520', 'geo', 'PMC10784705']
['gse107600', 'geo', 'PMC10784705']
['tcga', 'portal.gdc.cancer.gov', 'PMC10784705']
['gse91061', 'geo', 'PMC10784705']
['gse139555', 'geo', 'PMC10784705']
['gse78220', 'geo', 'PMC10784705']
['gse115978', 'geo', 'PMC10784705']
['gse153941', 'geo', 'PMC10784705']
['10.5281/zenodo.8045547', 'doi.org', 'PMC10786718']
['gp2-multiancestry-metagwas', 'github.com', 'PMC10786718']
['gcst90275127', 'ftp.ebi.ac.uk', 'PMC10786718']
['g6_parkinson_exmore', 'www.finngen.fi', 'PMC10786718']
['egad00001005065', 'ega-archive.org', 'PMC10787788']
['gse139249', 'geo', 'PMC10787788']
['gse148673', 'geo', 'PMC10787788']
['gse72056', 'geo', 'PMC10787788']
['emtab8107', 'arrayexpress', 'PMC10787788']
['gse122960', 'geo', 'PMC10787788']
['10.5281/zenodo.10295991', 'doi.org', 'PMC10787788']
['gse179373', 'geo', 'PMC10787788']
['gse123139', 'geo', 'PMC10787788']
['gse114727', 'geo', 'PMC10787788']
['gse148071', 'geo', 'PMC10787788']
['gse127465', 'geo', 'PMC10787788']
['srp114962', 'www.ncbi.nlm.nih.gov', 'PMC10787788']
['gse134388', 'geo', 'PMC10787788']
['gse143423', 'geo', 'PMC10787788']
['gse159251', 'geo', 'PMC10787788']
['gse150660', 'geo', 'PMC10787788']
['gse135893', 'geo', 'PMC10787788']
['gse117570', 'geo', 'PMC10787788']
['gse120575', 'geo', 'PMC10787788']
['gse121611', 'geo', 'PMC10787788']
['gse166181', 'geo', 'PMC10787788']
['e-mtab-6149', 'arrayexpress', 'PMC10787788']
['gse148190', 'geo', 'PMC10787788']
['gse158127', 'geo', 'PMC10787788']
['10.5281/zenodo.10070794', 'doi.org', 'PMC10787788']
['gse119945', 'geo', 'PMC10787788']
['gse110686', 'geo', 'PMC10787788']
['gse115978', 'geo', 'PMC10787788']
['gse128033', 'geo', 'PMC10787788']
['gse138536', 'geo', 'PMC10787788']
['gse176078', 'geo', 'PMC10787788']
['nct04759209', 'clinicaltrials.gov', 'PMC10791605']
['41467_2023_44595_moesm6_esm.xlsx', 'pdb', 'PMC10791605']
['gse163577', 'geo', 'PMC10793412']
['gse138852', 'geo', 'PMC10793412']
['egas00001001077', 'ega-archive.org', 'PMC10802033']
['phs001301.v1.p1', 'dbgap', 'PMC10802033']
['picalo', 'github.com', 'PMC10802033']
['phs000424.v7.p2', 'dbgap', 'PMC10802033']
['10.5281/zenodo.8172196', 'doi.org', 'PMC10802033']
['supplementary file attached to the article (supplementary table 1) — see article pmc10802452 (https://www.ncbi.nlm.nih.gov/pmc/articles/pmc10802452)', 'unknown_publisher', 'PMC10802452']
['nihpp2024.01.09.574815v2-supplement-5.pdf', 'unknown_publisher', 'PMC10802452']
['supplementary file attached to the article (supplementary table 3) — see article pmc10802452 (https://www.ncbi.nlm.nih.gov/pmc/articles/pmc10802452)', 'unknown_publisher', 'PMC10802452']
['all_sumstats', 'alkesgroup.broadinstitute.org', 'PMC10802452']
['supplementary file attached to the article (supplementary table 2) — see article pmc10802452 (https://www.ncbi.nlm.nih.gov/pmc/articles/pmc10802452)', 'unknown_publisher', 'PMC10802452']
['supplementary file attached to the article (supplementary table 4) — see article pmc10802452 (https://www.ncbi.nlm.nih.gov/pmc/articles/pmc10802452)', 'unknown_publisher', 'PMC10802452']
['0e8a845d-a4f4-40bc-890b-5472702d087c', 'icgc.bionimbus.org', 'PMC10805698']
['10.5281/zenodo.8083498', 'doi.org', 'PMC10805698']
['mc3', 'unknown_publisher', 'PMC10805698']
['consensus_snv_indel', 'dcc.icgc.org', 'PMC10805698']
['simplerepeat.txt.gz', 'hgdownload.cse.ucsc.edu', 'PMC10805698']
['baraslab/atgc', 'github.com', 'PMC10805698']
['mantis', 'unknown_publisher', 'PMC10805698']
['polypgen-benchmark', 'github.com', 'PMC10805888']
['endocv2021', 'endocv2021.grand-challenge.org', 'PMC10805888']
['gse221064', 'geo', 'PMC10808534']
['gse123139', 'geo', 'PMC10808534']
['10x_visium', 'www.10xgenomics.com', 'PMC10808534']
['tcga', 'portal.gdc.cancer.gov', 'PMC10808534']
['metabric', 'www.cbioportal.org', 'PMC10808534']
['gse221513', 'geo', 'PMC10808534']
['egas00001004343', 'ega-archive.org', 'PMC10808534']
['e-ehca-2', 'www.ebi.ac.uk', 'PMC10808534']
['gse160903', 'geo', 'PMC10808534']
['gse178341', 'geo', 'PMC10808534']
['10.5281/zenodo.10427770', 'doi.org', 'PMC10809448']
['github:chinese-quartet/quartet-metqc-report', 'github.com', 'PMC10809448']
['chinese-quartet.org', 'chinese-quartet.org', 'PMC10809448']
['gse74193', 'geo', 'PMC10809680']
['10.5281/zenodo.10418430', 'doi.org', 'PMC10809680']
['ejh243/brainfans/neuralcellcomposition', 'github.com', 'PMC10809680']
['ejh243/brainfans', 'github.com', 'PMC10809680']
['gse234520', 'geo', 'PMC10809680']
['gse59685', 'geo', 'PMC10809680']
['gse43414', 'geo', 'PMC10809680']
['ds420/cetygo', 'github.com', 'PMC10809680']
['gse80970', 'geo', 'PMC10809680']
['10.5281/zenodo.10402167', 'doi.org', 'PMC10809680']
['gse88890', 'geo', 'PMC10809680']
['gse139194', 'geo', 'PMC10810793']
['gse133432', 'geo', 'PMC10810793']
['phs001373.v2.p2', 'dbgap', 'PMC10810793']
['gse99074', 'geo', 'PMC10810793']
['gse226081', 'geo', 'PMC10810793']
['biomolecules-14-00066-s001', 'www.mdpi.com', 'PMC10813059']
['gse149661', 'geo', 'PMC10824791']
['gse84422', 'geo', 'PMC10824791']
['gse48350', 'geo', 'PMC10824791']
['gse28146', 'geo', 'PMC10824791']
['gse145907', 'geo', 'PMC10824791']
['gse36980', 'geo', 'PMC10824791']
['gse60862', 'geo', 'PMC10824791']
['gse123496', 'geo', 'PMC10824791']
['gse29378', 'geo', 'PMC10824791']
['gse214628', 'geo', 'PMC10828232']
['nm_021272.3', 'nuccore', 'PMC10828232']
['fa0000011', 'ninds human cell and data repository', 'PMC10828232']
['nd38555', 'ninds human cell and data repository', 'PMC10828232']
['xcl1', 'stem cell  commercial vendor ', 'PMC10828232']
['pdc000478', 'pdc.cancer.gov', 'PMC10829797']
['pdc000477', 'pdc.cancer.gov', 'PMC10829797']
['gse139829', 'geo', 'PMC10829875']
['gse120909', 'geo', 'PMC10829875']
['gse118828', 'geo', 'PMC10829875']
['gse120575', 'geo', 'PMC10829875']
['gse123813', 'geo', 'PMC10829875']
['gse122969', 'geo', 'PMC10829875']
['gse103322', 'geo', 'PMC10829875']
['gse136206', 'geo', 'PMC10829875']
['gsm7103827', 'geo', 'PMC10829875']
['gse123139', 'geo', 'PMC10829875']
['gse146771', 'geo', 'PMC10829875']
['tcga', 'portal.gdc.cancer.gov', 'PMC10829875']
['gse131928', 'geo', 'PMC10829875']
['gse111672', 'geo', 'PMC10829875']
['gse99254', 'geo', 'PMC10829875']
['nct03395587', 'clinicaltrials.gov', 'PMC10829875']
['gse141982', 'geo', 'PMC10829875']
['gse131907', 'geo', 'PMC10829875']
['gse119352', 'geo', 'PMC10829875']
['gse139555', 'geo', 'PMC10829875']
['gse110686', 'geo', 'PMC10829875']
['gse115978', 'geo', 'PMC10829875']
['gse125449', 'geo', 'PMC10829875']
['gse85509', 'geo', 'PMC10829875']
['gse139324', 'geo', 'PMC10829875']
['gse85698', 'geo', 'PMC10829875']
['gbm_tf_analysis', 'github.com', 'PMC10848526']
['egad00001001424', 'ega-archive.org', 'PMC10848526']
['transcript_count_matrix_all_samples.tsv', 'synapse.org', 'PMC10848526']
['gse174554', 'geo', 'PMC10848526']
['gse179649', 'geo', 'PMC10848526']
['egad00001002143', 'ega-archive.org', 'PMC10848526']
['prjna580196', 'www.ncbi.nlm.nih.gov', 'PMC10848526']
['egad00001004564', 'ega-archive.org', 'PMC10848526']
['egad50000000134', 'ega-archive.org', 'PMC10848526']
['promoterdnamethylation.tsv', 'synapse.org', 'PMC10848526']
['beta.merged.tsv', 'synapse.org', 'PMC10848526']
['transcript_tpm_matrix_all_samples.tsv', 'synapse.org', 'PMC10848526']
['egad00001009806', 'ega-archive.org', 'PMC10848526']
['10.5281/zenodo.10423959', 'doi.org', 'PMC10848526']
['prjna391756', 'www.ncbi.nlm.nih.gov', 'PMC10848526']
['egas00001004909', 'ega-archive.org', 'PMC10848526']
['seattle_ad_brain_cell_atlas', 'knowledge.brain-map.org', 'PMC10853183']
['human_ctx_smart-seq', 'celltypes.brain-map.org', 'PMC10853183']
['ros/map', 'www.radc.rush.edu', 'PMC10853183']
['ensg00000169684-chrna5', 'www.proteinatlas.org', 'PMC10853183']
['adni', 'adni.loni.usc.edu', 'PMC10853183']
['nct00427193', 'clinicaltrials.gov', 'PMC10861196']
['nct05651620', 'clinicaltrials.gov', 'PMC10861196']
['pmc10861196', 'www.ncbi.nlm.nih.gov', 'PMC10861196']
['mmc3', 'www.ncbi.nlm.nih.gov', 'PMC10865408']
['tb_portals_update_aug2021', 'tbportals.niaid.nih.gov', 'PMC10865408']
['mmc1', 'www.ncbi.nlm.nih.gov', 'PMC10865408']
['mmc2', 'www.ncbi.nlm.nih.gov', 'PMC10865408']
['mmc4', 'www.ncbi.nlm.nih.gov', 'PMC10865408']
['gse32603', 'geo', 'PMC10866903']
['gse250158', 'geo', 'PMC10866903']
['gse161529', 'geo', 'PMC10866903']
['10.5281/zenodo.6120249', 'doi.org', 'PMC10871236']
['imagen', 'imagen-project.org', 'PMC10872365']
['ncanda_public_4y_redcap_v02', 'synapse.org', 'PMC10872365']
['hcp_s1200', 'www.humanconnectome.org', 'PMC10872365']
['nihms1950697-supplement', nan, 'PMC10872365']
['ncanda', 'www.ncanda.org', 'PMC10872365']
['enigma-addiction', 'www.enigmaaddictionconsortium.com', 'PMC10872365']
['ncanda_public_4y_structural_v01', 'synapse.org', 'PMC10872365']
['ping', 'chd.ucsd.edu', 'PMC10872365']
['abdomenct-1k', 'github.com', 'PMC10873159']
['10.5281/zenodo.10140362', 'doi.org', 'PMC10873159']
['word', 'github.com', 'PMC10873159']
['amos', 'amos22.grand-challenge.org', 'PMC10873159']
['c2424', 'nda.nih.gov', 'PMC10873509']
['patients_with_peritoneal_metastasis_from_colorectal_cancer', 'github.com', 'PMC10876516']
['pmid:38383458', 'pubmed.ncbi.nlm.nih.gov', 'PMC10880244']
['10.1186/s12967-023-04705-3', 'doi.org', 'PMC10880244']
['nct02041533', 'clinicaltrials.gov', 'PMC10880244']
['pmc10880244', 'www.ncbi.nlm.nih.gov', 'PMC10880244']
['nct02477826', 'clinicaltrials.gov', 'PMC10880244']
['10.57745/7fhqoy', 'doi.org', 'PMC10881585']
['huskindb', 'huskindb.drug-design.de', 'PMC10881585']
['srp494701', 'www.ncbi.nlm.nih.gov', 'PMC10888823']
['deconvobuddies', 'github.com', 'PMC10888823']
['jhpce#humandeconvolutionbulkrnaseq', 'research.libd.org', 'PMC10888823']
['jhpce#humandeconvolutionrnascope', 'research.libd.org', 'PMC10888823']
['jhpce#dlpfc_snrnaseq', 'research.libd.org', 'PMC10888823']
['prjna1086804', 'www.ncbi.nlm.nih.gov', 'PMC10888823']
['human_dlpfc_deconvolution', 'github.com', 'PMC10888823']
['halo_all.rdata', 'github.com', 'PMC10888823']
['gse254493', 'geo', 'PMC10888977']
